"PENNSYLVANIA",1906,"Tuberculosis",4052.0
"PENNSYLVANIA",1906,"Typhoid fever",4923.0
"PENNSYLVANIA",1906,"Typhus group rickettsial disease",1.0
"RHODE ISLAND",1906,"Diphtheria",12.0
"RHODE ISLAND",1906,"Measles",2.0
"RHODE ISLAND",1906,"Pertussis",1.0
"RHODE ISLAND",1906,"Scarlet fever",23.0
"RHODE ISLAND",1906,"Tuberculosis",12.0
"RHODE ISLAND",1906,"Typhoid fever",17.0
"SOUTH CAROLINA",1906,"Diphtheria",5.0
"SOUTH CAROLINA",1906,"Scarlet fever",2.0
"SOUTH CAROLINA",1906,"Smallpox",4.0
"SOUTH CAROLINA",1906,"Smallpox without rash",1.0
"SOUTH CAROLINA",1906,"Tuberculosis",17.0
"SOUTH CAROLINA",1906,"Typhoid fever",1.0
"SOUTH DAKOTA",1906,"Diphtheria",1.0
"SOUTH DAKOTA",1906,"Measles",2.0
"SOUTH DAKOTA",1906,"Pertussis",1.0
"SOUTH DAKOTA",1906,"Scarlet fever",3.0
"SOUTH DAKOTA",1906,"Tuberculosis",6.0
"SOUTH DAKOTA",1906,"Typhoid fever",10.0
"TENNESSEE",1906,"Diphtheria",88.0
"TENNESSEE",1906,"Measles",4.0
"TENNESSEE",1906,"Pertussis",2.0
"TENNESSEE",1906,"Scarlet fever",148.0
"TENNESSEE",1906,"Smallpox",12.0
"TENNESSEE",1906,"Tuberculosis",364.0
"TENNESSEE",1906,"Typhoid fever",201.0
"TEXAS",1906,"Diphtheria",34.0
"TEXAS",1906,"Pertussis",8.0
"TEXAS",1906,"Scarlet fever",17.0
"TEXAS",1906,"Smallpox",4.0
"TEXAS",1906,"Tuberculosis",99.0
"TEXAS",1906,"Typhoid fever",9.0
"UTAH",1906,"Diphtheria",2.0
"UTAH",1906,"Pertussis",1.0
"UTAH",1906,"Smallpox",26.0
"VERMONT",1906,"Diphtheria",39.0
"VERMONT",1906,"Measles",1.0
"VERMONT",1906,"Pertussis",1.0
"VERMONT",1906,"Scarlet fever",4.0
"VERMONT",1906,"Tuberculosis",15.0
"VERMONT",1906,"Typhoid fever",8.0
"VIRGINIA",1906,"Measles",1.0
"VIRGINIA",1906,"Pertussis",5.0
"VIRGINIA",1906,"Smallpox",48.0
"VIRGINIA",1906,"Tuberculosis",8.0
"WASHINGTON",1906,"Diphtheria",52.0
"WASHINGTON",1906,"Measles",9.0
"WASHINGTON",1906,"Pertussis",23.0
"WASHINGTON",1906,"Scarlet fever",30.0
"WASHINGTON",1906,"Smallpox",16.0
"WASHINGTON",1906,"Tuberculosis",190.0
"WASHINGTON",1906,"Typhoid fever",178.0
"WEST VIRGINIA",1906,"Diphtheria",70.0
"WEST VIRGINIA",1906,"Pertussis",3.0
"WEST VIRGINIA",1906,"Scarlet fever",86.0
"WEST VIRGINIA",1906,"Smallpox",3.0
"WEST VIRGINIA",1906,"Tuberculosis",55.0
"WEST VIRGINIA",1906,"Typhoid fever",47.0
"WISCONSIN",1906,"Diphtheria",353.0
"WISCONSIN",1906,"Measles",48.0
"WISCONSIN",1906,"Pertussis",83.0
"WISCONSIN",1906,"Scarlet fever",76.0
"WISCONSIN",1906,"Smallpox",177.0
"WISCONSIN",1906,"Tuberculosis",577.0
"WISCONSIN",1906,"Typhoid fever",318.0
"ALABAMA",1907,"Diphtheria",2.0
"ALABAMA",1907,"Measles",3.0
"ALABAMA",1907,"Pertussis",4.0
"ALABAMA",1907,"Scarlet fever",2.0
"ALABAMA",1907,"Tuberculosis",59.0
"ALABAMA",1907,"Typhoid fever",43.0
"ARKANSAS",1907,"Measles",1.0
"ARKANSAS",1907,"Tuberculosis",7.0
"ARKANSAS",1907,"Typhoid fever",2.0
"CALIFORNIA",1907,"Diphtheria",970.0
"CALIFORNIA",1907,"Measles",1322.0
"CALIFORNIA",1907,"Pertussis",166.0
"CALIFORNIA",1907,"Scarlet fever",431.0
"CALIFORNIA",1907,"Smallpox",142.0
"CALIFORNIA",1907,"Tuberculosis",2327.0
"CALIFORNIA",1907,"Typhoid fever",804.0
"CONNECTICUT",1907,"Diphtheria",208.0
"CONNECTICUT",1907,"Measles",99.0
"CONNECTICUT",1907,"Pertussis",13.0
"CONNECTICUT",1907,"Scarlet fever",201.0
"CONNECTICUT",1907,"Tuberculosis",200.0
"CONNECTICUT",1907,"Typhoid fever",103.0
"DELAWARE",1907,"Diphtheria",10.0
"DELAWARE",1907,"Pertussis",12.0
"DELAWARE",1907,"Scarlet fever",1.0
"DELAWARE",1907,"Tuberculosis",121.0
"DELAWARE",1907,"Typhoid fever",27.0
"DISTRICT OF COLUMBIA",1907,"Diphtheria",391.0
"DISTRICT OF COLUMBIA",1907,"Measles",504.0
"DISTRICT OF COLUMBIA",1907,"Pertussis",272.0
"DISTRICT OF COLUMBIA",1907,"Scarlet fever",148.0
"DISTRICT OF COLUMBIA",1907,"Smallpox",5.0
"DISTRICT OF COLUMBIA",1907,"Tuberculosis",691.0
"DISTRICT OF COLUMBIA",1907,"Typhoid fever",956.0
"FLORIDA",1907,"Diphtheria",58.0
"FLORIDA",1907,"Measles",24.0
"FLORIDA",1907,"Pertussis",3.0
"FLORIDA",1907,"Scarlet fever",3.0
"FLORIDA",1907,"Smallpox",11.0
"FLORIDA",1907,"Tuberculosis",131.0
"FLORIDA",1907,"Typhoid fever",90.0
"GEORGIA",1907,"Diphtheria",52.0
"GEORGIA",1907,"Measles",137.0
"GEORGIA",1907,"Pertussis",25.0
"GEORGIA",1907,"Scarlet fever",3.0
"GEORGIA",1907,"Smallpox",88.0
"GEORGIA",1907,"Tuberculosis",238.0
"GEORGIA",1907,"Typhoid fever",64.0
"ILLINOIS",1907,"Diphtheria",5698.0
"ILLINOIS",1907,"Measles",3701.0
"ILLINOIS",1907,"Pertussis",594.0
"ILLINOIS",1907,"Scarlet fever",9602.0
"ILLINOIS",1907,"Smallpox",419.0
"ILLINOIS",1907,"Tuberculosis",4759.0
"ILLINOIS",1907,"Typhoid fever",932.0
"INDIANA",1907,"Diphtheria",513.0
"INDIANA",1907,"Measles",10491.0
"INDIANA",1907,"Pertussis",36.0
"INDIANA",1907,"Scarlet fever",521.0
"INDIANA",1907,"Smallpox",198.0
"INDIANA",1907,"Tuberculosis",785.0
"INDIANA",1907,"Typhoid fever",842.0
"IOWA",1907,"Diphtheria",17.0
"IOWA",1907,"Measles",473.0
"IOWA",1907,"Pertussis",7.0
"IOWA",1907,"Scarlet fever",8.0
"IOWA",1907,"Smallpox",26.0
"IOWA",1907,"Tuberculosis",13.0
"IOWA",1907,"Typhoid fever",51.0
"KANSAS",1907,"Diphtheria",248.0
"KANSAS",1907,"Measles",1451.0
"KANSAS",1907,"Pertussis",139.0
"KANSAS",1907,"Scarlet fever",90.0
"KANSAS",1907,"Smallpox",73.0
"KANSAS",1907,"Tuberculosis",365.0
"KANSAS",1907,"Typhoid fever",415.0
"KENTUCKY",1907,"Diphtheria",215.0
"KENTUCKY",1907,"Measles",459.0
"KENTUCKY",1907,"Pertussis",110.0
"KENTUCKY",1907,"Scarlet fever",181.0
"KENTUCKY",1907,"Smallpox",91.0
"KENTUCKY",1907,"Tuberculosis",732.0
"KENTUCKY",1907,"Typhoid fever",425.0
"LOUISIANA",1907,"Diphtheria",581.0
"LOUISIANA",1907,"Measles",84.0
"LOUISIANA",1907,"Pertussis",60.0
"LOUISIANA",1907,"Scarlet fever",255.0
"LOUISIANA",1907,"Smallpox",251.0
"LOUISIANA",1907,"Tuberculosis",1181.0
"LOUISIANA",1907,"Typhoid fever",1130.0
"MAINE",1907,"Diphtheria",116.0
"MAINE",1907,"Measles",149.0
"MAINE",1907,"Pertussis",9.0
"MAINE",1907,"Scarlet fever",100.0
"MAINE",1907,"Tuberculosis",149.0
"MAINE",1907,"Typhoid fever",57.0
"MASSACHUSETTS",1907,"Diphtheria",6847.0
"MASSACHUSETTS",1907,"Measles",4361.0
"MASSACHUSETTS",1907,"Pertussis",418.0
"MASSACHUSETTS",1907,"Scarlet fever",5910.0
"MASSACHUSETTS",1907,"Smallpox",125.0
"MASSACHUSETTS",1907,"Tuberculosis",6841.0
"MASSACHUSETTS",1907,"Typhoid fever",2038.0
"MICHIGAN",1907,"Diphtheria",864.0
"MICHIGAN",1907,"Measles",1327.0
"MICHIGAN",1907,"Pertussis",179.0
"MICHIGAN",1907,"Scarlet fever",711.0
"MICHIGAN",1907,"Smallpox",215.0
"MICHIGAN",1907,"Tuberculosis",502.0
"MICHIGAN",1907,"Typhoid fever",348.0
"MINNESOTA",1907,"Diphtheria",3.0
"MINNESOTA",1907,"Measles",53.0
"MINNESOTA",1907,"Pertussis",1.0
"MINNESOTA",1907,"Scarlet fever",15.0
"MINNESOTA",1907,"Smallpox",29.0
"MINNESOTA",1907,"Tuberculosis",21.0
"MINNESOTA",1907,"Typhoid fever",2.0
"MISSISSIPPI",1907,"Diphtheria",4.0
"MISSISSIPPI",1907,"Measles",9.0
"MISSISSIPPI",1907,"Pertussis",1.0
"MISSISSIPPI",1907,"Scarlet fever",59.0
"MISSISSIPPI",1907,"Smallpox",17.0
"MISSISSIPPI",1907,"Tuberculosis",6.0
"MISSOURI",1907,"Diphtheria",91.0
"MISSOURI",1907,"Measles",784.0
"MISSOURI",1907,"Pertussis",3.0
"MISSOURI",1907,"Scarlet fever",135.0
"MISSOURI",1907,"Smallpox",338.0
"MISSOURI",1907,"Tuberculosis",86.0
"MISSOURI",1907,"Typhoid fever",6.0
"MONTANA",1907,"Diphtheria",23.0
"MONTANA",1907,"Measles",39.0
"MONTANA",1907,"Scarlet fever",2.0
"NEBRASKA",1907,"Diphtheria",51.0
"NEBRASKA",1907,"Measles",310.0
"NEBRASKA",1907,"Pertussis",302.0
"NEBRASKA",1907,"Scarlet fever",126.0
"NEBRASKA",1907,"Smallpox",4.0
"NEBRASKA",1907,"Tuberculosis",143.0
"NEBRASKA",1907,"Typhoid fever",127.0
"NEW HAMPSHIRE",1907,"Diphtheria",293.0
"NEW HAMPSHIRE",1907,"Measles",989.0
"NEW HAMPSHIRE",1907,"Pertussis",29.0
"NEW HAMPSHIRE",1907,"Scarlet fever",41.0
"NEW HAMPSHIRE",1907,"Tuberculosis",166.0
"NEW HAMPSHIRE",1907,"Typhoid fever",55.0
"NEW JERSEY",1907,"Diphtheria",2531.0
"NEW JERSEY",1907,"Measles",502.0
"NEW JERSEY",1907,"Pertussis",115.0
"NEW JERSEY",1907,"Scarlet fever",2323.0
"NEW JERSEY",1907,"Smallpox",26.0
"NEW JERSEY",1907,"Tuberculosis",1737.0
"NEW JERSEY",1907,"Typhoid fever",997.0
"NEW YORK",1907,"Diphtheria",649.0
"NEW YORK",1907,"Measles",1118.0
"NEW YORK",1907,"Pertussis",76.0
"NEW YORK",1907,"Scarlet fever",422.0
"NEW YORK",1907,"Smallpox",6.0
"NEW YORK",1907,"Tuberculosis",607.0
"NEW YORK",1907,"Typhoid fever",406.0
"NORTH CAROLINA",1907,"Diphtheria",53.0
"NORTH CAROLINA",1907,"Measles",271.0
"NORTH CAROLINA",1907,"Pertussis",45.0
"NORTH CAROLINA",1907,"Scarlet fever",107.0
"NORTH CAROLINA",1907,"Smallpox",61.0
"NORTH CAROLINA",1907,"Tuberculosis",154.0
"NORTH CAROLINA",1907,"Typhoid fever",219.0
"OHIO",1907,"Diphtheria",2332.0
"OHIO",1907,"Measles",5045.0
"OHIO",1907,"Pertussis",1168.0
"OHIO",1907,"Scarlet fever",1537.0
"OHIO",1907,"Smallpox",125.0
"OHIO",1907,"Tuberculosis",3814.0
"OHIO",1907,"Typhoid fever",2464.0
"OKLAHOMA",1907,"Diphtheria",4.0
"OKLAHOMA",1907,"Measles",1.0
"OKLAHOMA",1907,"Scarlet fever",5.0
"OKLAHOMA",1907,"Smallpox",7.0
"PENNSYLVANIA",1907,"Diphtheria",4828.0
"PENNSYLVANIA",1907,"Measles",4943.0
"PENNSYLVANIA",1907,"Pertussis",1777.0
"PENNSYLVANIA",1907,"Scarlet fever",3059.0
"PENNSYLVANIA",1907,"Smallpox",13.0
"PENNSYLVANIA",1907,"Tuberculosis",7164.0
"PENNSYLVANIA",1907,"Typhoid fever",11862.0
"RHODE ISLAND",1907,"Diphtheria",52.0
"RHODE ISLAND",1907,"Measles",3.0
"RHODE ISLAND",1907,"Scarlet fever",87.0
"RHODE ISLAND",1907,"Tuberculosis",31.0
"RHODE ISLAND",1907,"Typhoid fever",8.0
"SOUTH CAROLINA",1907,"Diphtheria",9.0
"SOUTH CAROLINA",1907,"Measles",2.0
"SOUTH CAROLINA",1907,"Pertussis",5.0
"SOUTH CAROLINA",1907,"Scarlet fever",56.0
"SOUTH CAROLINA",1907,"Smallpox",7.0
"SOUTH CAROLINA",1907,"Tuberculosis",31.0
"SOUTH CAROLINA",1907,"Typhoid fever",20.0
"SOUTH DAKOTA",1907,"Diphtheria",30.0
"SOUTH DAKOTA",1907,"Measles",4.0
"SOUTH DAKOTA",1907,"Pertussis",3.0
"SOUTH DAKOTA",1907,"Smallpox",11.0
"SOUTH DAKOTA",1907,"Tuberculosis",5.0
"SOUTH DAKOTA",1907,"Typhoid fever",21.0
"TENNESSEE",1907,"Diphtheria",191.0
"TENNESSEE",1907,"Measles",988.0
"TENNESSEE",1907,"Pertussis",32.0
"TENNESSEE",1907,"Scarlet fever",871.0
"TENNESSEE",1907,"Smallpox",83.0
"TENNESSEE",1907,"Tuberculosis",589.0
"TENNESSEE",1907,"Typhoid fever",836.0
"TEXAS",1907,"Diphtheria",108.0
"TEXAS",1907,"Measles",115.0
"TEXAS",1907,"Pertussis",2.0
"TEXAS",1907,"Scarlet fever",32.0
"TEXAS",1907,"Smallpox",136.0
"TEXAS",1907,"Tuberculosis",214.0
"TEXAS",1907,"Typhoid fever",258.0
"TEXAS",1907,"Yellow fever",2.0
"VERMONT",1907,"Diphtheria",50.0
"VERMONT",1907,"Measles",4.0
"VERMONT",1907,"Pertussis",52.0
"VERMONT",1907,"Scarlet fever",36.0
"VERMONT",1907,"Tuberculosis",10.0
"VERMONT",1907,"Typhoid fever",18.0
"VIRGINIA",1907,"Diphtheria",139.0
"VIRGINIA",1907,"Measles",442.0
"VIRGINIA",1907,"Pertussis",14.0
"VIRGINIA",1907,"Scarlet fever",37.0
"VIRGINIA",1907,"Smallpox",26.0
"VIRGINIA",1907,"Tuberculosis",409.0
"VIRGINIA",1907,"Typhoid fever",481.0
"WASHINGTON",1907,"Diphtheria",448.0
"WASHINGTON",1907,"Measles",811.0
"WASHINGTON",1907,"Pertussis",8.0
"WASHINGTON",1907,"Scarlet fever",94.0
"WASHINGTON",1907,"Smallpox",386.0
"WASHINGTON",1907,"Tuberculosis",149.0
"WASHINGTON",1907,"Typhoid fever",278.0
"WEST VIRGINIA",1907,"Diphtheria",51.0
"WEST VIRGINIA",1907,"Measles",30.0
"WEST VIRGINIA",1907,"Pertussis",4.0
"WEST VIRGINIA",1907,"Scarlet fever",90.0
"WEST VIRGINIA",1907,"Tuberculosis",68.0
"WEST VIRGINIA",1907,"Typhoid fever",34.0
"WISCONSIN",1907,"Diphtheria",840.0
"WISCONSIN",1907,"Measles",242.0
"WISCONSIN",1907,"Pertussis",144.0
"WISCONSIN",1907,"Scarlet fever",299.0
"WISCONSIN",1907,"Smallpox",219.0
"WISCONSIN",1907,"Tuberculosis",1310.0
"WISCONSIN",1907,"Typhoid fever",562.0
"ALABAMA",1908,"Diphtheria",59.0
"ALABAMA",1908,"Measles",4.0
"ALABAMA",1908,"Pertussis",6.0
"ALABAMA",1908,"Scarlet fever",28.0
"ALABAMA",1908,"Smallpox",1.0
"ALABAMA",1908,"Tuberculosis",327.0
"ALABAMA",1908,"Typhoid fever",121.0
"CALIFORNIA",1908,"Diphtheria",1165.0
"CALIFORNIA",1908,"Measles",2253.0
"CALIFORNIA",1908,"Pertussis",142.0
"CALIFORNIA",1908,"Scarlet fever",812.0
"CALIFORNIA",1908,"Smallpox",3.0
"CALIFORNIA",1908,"Tuberculosis",2678.0
"CALIFORNIA",1908,"Typhoid fever",539.0
"CONNECTICUT",1908,"Diphtheria",233.0
"CONNECTICUT",1908,"Measles",385.0
"CONNECTICUT",1908,"Pertussis",14.0
"CONNECTICUT",1908,"Scarlet fever",222.0
"CONNECTICUT",1908,"Tuberculosis",291.0
"CONNECTICUT",1908,"Typhoid fever",146.0
"DELAWARE",1908,"Diphtheria",17.0
"DELAWARE",1908,"Measles",4.0
"DELAWARE",1908,"Pertussis",6.0
"DELAWARE",1908,"Scarlet fever",12.0
"DELAWARE",1908,"Tuberculosis",149.0
"DELAWARE",1908,"Typhoid fever",22.0
"DISTRICT OF COLUMBIA",1908,"Diphtheria",472.0
"DISTRICT OF COLUMBIA",1908,"Measles",1075.0
"DISTRICT OF COLUMBIA",1908,"Pertussis",500.0
"DISTRICT OF COLUMBIA",1908,"Scarlet fever",316.0
"DISTRICT OF COLUMBIA",1908,"Tuberculosis",1400.0
"DISTRICT OF COLUMBIA",1908,"Typhoid fever",1063.0
"FLORIDA",1908,"Diphtheria",39.0
"FLORIDA",1908,"Measles",34.0
"FLORIDA",1908,"Pertussis",6.0
"FLORIDA",1908,"Scarlet fever",7.0
"FLORIDA",1908,"Smallpox",9.0
"FLORIDA",1908,"Tuberculosis",171.0
"FLORIDA",1908,"Typhoid fever",100.0
"GEORGIA",1908,"Diphtheria",38.0
"GEORGIA",1908,"Measles",213.0
"GEORGIA",1908,"Pertussis",20.0
"GEORGIA",1908,"Scarlet fever",13.0
"GEORGIA",1908,"Smallpox",1.0
"GEORGIA",1908,"Tuberculosis",174.0
"GEORGIA",1908,"Typhoid fever",91.0
"ILLINOIS",1908,"Diphtheria",5954.0
"ILLINOIS",1908,"Measles",7216.0
"ILLINOIS",1908,"Pertussis",1286.0
"ILLINOIS",1908,"Scarlet fever",5651.0
"ILLINOIS",1908,"Smallpox",15.0
"ILLINOIS",1908,"Tuberculosis",6154.0
"ILLINOIS",1908,"Typhoid fever",2268.0
"INDIANA",1908,"Diphtheria",924.0
"INDIANA",1908,"Measles",1498.0
"INDIANA",1908,"Pertussis",312.0
"INDIANA",1908,"Scarlet fever",469.0
"INDIANA",1908,"Smallpox",22.0
"INDIANA",1908,"Tuberculosis",851.0
"INDIANA",1908,"Typhoid fever",857.0
"IOWA",1908,"Diphtheria",39.0
"IOWA",1908,"Measles",600.0
"IOWA",1908,"Pertussis",18.0
"IOWA",1908,"Scarlet fever",14.0
"IOWA",1908,"Smallpox",9.0
"IOWA",1908,"Tuberculosis",15.0
"IOWA",1908,"Typhoid fever",56.0
"KANSAS",1908,"Diphtheria",225.0
"KANSAS",1908,"Measles",172.0
"KANSAS",1908,"Pertussis",68.0
"KANSAS",1908,"Scarlet fever",242.0
"KANSAS",1908,"Smallpox",10.0
"KANSAS",1908,"Tuberculosis",298.0
"KANSAS",1908,"Typhoid fever",235.0
"KENTUCKY",1908,"Diphtheria",129.0
"KENTUCKY",1908,"Measles",235.0
"KENTUCKY",1908,"Pertussis",34.0
"KENTUCKY",1908,"Scarlet fever",48.0
"KENTUCKY",1908,"Smallpox",6.0
"KENTUCKY",1908,"Tuberculosis",226.0
"KENTUCKY",1908,"Typhoid fever",52.0
"LOUISIANA",1908,"Diphtheria",660.0
"LOUISIANA",1908,"Measles",13.0
"LOUISIANA",1908,"Pertussis",26.0
"LOUISIANA",1908,"Scarlet fever",1118.0
"LOUISIANA",1908,"Smallpox",7.0
"LOUISIANA",1908,"Tuberculosis",2001.0
"LOUISIANA",1908,"Typhoid fever",627.0
"MAINE",1908,"Diphtheria",80.0
"MAINE",1908,"Measles",27.0
"MAINE",1908,"Pertussis",36.0
"MAINE",1908,"Scarlet fever",100.0
"MAINE",1908,"Tuberculosis",148.0
"MAINE",1908,"Typhoid fever",126.0
"MASSACHUSETTS",1908,"Diphtheria",7571.0
"MASSACHUSETTS",1908,"Measles",15677.0
"MASSACHUSETTS",1908,"Pertussis",1149.0
"MASSACHUSETTS",1908,"Scarlet fever",6380.0
"MASSACHUSETTS",1908,"Smallpox",4.0
"MASSACHUSETTS",1908,"Tuberculosis",7531.0
"MASSACHUSETTS",1908,"Typhoid fever",3358.0
"MICHIGAN",1908,"Diphtheria",775.0
"MICHIGAN",1908,"Measles",1991.0
"MICHIGAN",1908,"Pertussis",324.0
"MICHIGAN",1908,"Scarlet fever",1048.0
"MICHIGAN",1908,"Smallpox",3.0
"MICHIGAN",1908,"Tuberculosis",396.0
"MICHIGAN",1908,"Typhoid fever",392.0
"MINNESOTA",1908,"Diphtheria",6.0
"MINNESOTA",1908,"Measles",52.0
"MINNESOTA",1908,"Scarlet fever",8.0
"MINNESOTA",1908,"Smallpox",1.0
"MINNESOTA",1908,"Tuberculosis",17.0
"MINNESOTA",1908,"Typhoid fever",2.0
"MISSISSIPPI",1908,"Tuberculosis",1.0
"MISSOURI",1908,"Diphtheria",148.0
"MISSOURI",1908,"Measles",333.0
"MISSOURI",1908,"Pertussis",202.0
"MISSOURI",1908,"Scarlet fever",196.0
"MISSOURI",1908,"Smallpox",9.0
"MISSOURI",1908,"Tuberculosis",448.0
"MISSOURI",1908,"Typhoid fever",154.0
"MONTANA",1908,"Diphtheria",115.0
"MONTANA",1908,"Measles",48.0
"MONTANA",1908,"Scarlet fever",330.0
"MONTANA",1908,"Smallpox",3.0
"MONTANA",1908,"Tuberculosis",95.0
"MONTANA",1908,"Typhoid fever",59.0
"NEBRASKA",1908,"Diphtheria",21.0
"NEBRASKA",1908,"Measles",172.0
"NEBRASKA",1908,"Pertussis",80.0
"NEBRASKA",1908,"Scarlet fever",53.0
"NEBRASKA",1908,"Smallpox",4.0
"NEBRASKA",1908,"Tuberculosis",60.0
"NEBRASKA",1908,"Typhoid fever",58.0
"NEW HAMPSHIRE",1908,"Diphtheria",569.0
"NEW HAMPSHIRE",1908,"Measles",68.0
"NEW HAMPSHIRE",1908,"Pertussis",23.0
"NEW HAMPSHIRE",1908,"Scarlet fever",66.0
"NEW HAMPSHIRE",1908,"Tuberculosis",195.0
"NEW HAMPSHIRE",1908,"Typhoid fever",173.0
"NEW JERSEY",1908,"Diphtheria",2236.0
"NEW JERSEY",1908,"Measles",2734.0
"NEW JERSEY",1908,"Pertussis",153.0
"NEW JERSEY",1908,"Scarlet fever",3568.0
"NEW JERSEY",1908,"Smallpox",1.0
"NEW JERSEY",1908,"Tuberculosis",1903.0
"NEW JERSEY",1908,"Typhoid fever",777.0
"NEW YORK",1908,"Diphtheria",244.0
"NEW YORK",1908,"Measles",1515.0
"NEW YORK",1908,"Pertussis",139.0
"NEW YORK",1908,"Scarlet fever",227.0
"NEW YORK",1908,"Smallpox",3.0
"NEW YORK",1908,"Tuberculosis",541.0
"NEW YORK",1908,"Typhoid fever",384.0
"NORTH CAROLINA",1908,"Diphtheria",52.0
"NORTH CAROLINA",1908,"Measles",66.0
"NORTH CAROLINA",1908,"Pertussis",18.0
"NORTH CAROLINA",1908,"Scarlet fever",61.0
"NORTH CAROLINA",1908,"Smallpox",4.0
"NORTH CAROLINA",1908,"Tuberculosis",159.0
"NORTH CAROLINA",1908,"Typhoid fever",143.0
"OHIO",1908,"Diphtheria",1872.0
"OHIO",1908,"Measles",4769.0
"OHIO",1908,"Pertussis",1052.0
"OHIO",1908,"Scarlet fever",1532.0
"OHIO",1908,"Smallpox",26.0
"OHIO",1908,"Tuberculosis",4217.0
"OHIO",1908,"Typhoid fever",1553.0
"OREGON",1908,"Diphtheria",67.0
"OREGON",1908,"Measles",14.0
"OREGON",1908,"Pertussis",1.0
"OREGON",1908,"Scarlet fever",27.0
"OREGON",1908,"Tuberculosis",15.0
"OREGON",1908,"Typhoid fever",39.0
"PENNSYLVANIA",1908,"Diphtheria",5769.0
"PENNSYLVANIA",1908,"Measles",13697.0
"PENNSYLVANIA",1908,"Pertussis",2158.0
"PENNSYLVANIA",1908,"Scarlet fever",5832.0
"PENNSYLVANIA",1908,"Smallpox",15.0
"PENNSYLVANIA",1908,"Tuberculosis",10337.0
"PENNSYLVANIA",1908,"Typhoid fever",7132.0
"RHODE ISLAND",1908,"Diphtheria",84.0
"RHODE ISLAND",1908,"Measles",6.0
"RHODE ISLAND",1908,"Scarlet fever",26.0
"RHODE ISLAND",1908,"Tuberculosis",31.0
"RHODE ISLAND",1908,"Typhoid fever",10.0
"SOUTH CAROLINA",1908,"Diphtheria",15.0
"SOUTH CAROLINA",1908,"Measles",43.0
"SOUTH CAROLINA",1908,"Pertussis",23.0
"SOUTH CAROLINA",1908,"Scarlet fever",20.0
"SOUTH CAROLINA",1908,"Tuberculosis",26.0
"SOUTH CAROLINA",1908,"Typhoid fever",14.0
"SOUTH DAKOTA",1908,"Diphtheria",7.0
"SOUTH DAKOTA",1908,"Measles",4.0
"SOUTH DAKOTA",1908,"Scarlet fever",6.0
"SOUTH DAKOTA",1908,"Tuberculosis",1.0
"SOUTH DAKOTA",1908,"Typhoid fever",3.0
"TENNESSEE",1908,"Diphtheria",165.0
"TENNESSEE",1908,"Measles",540.0
"TENNESSEE",1908,"Pertussis",150.0
"TENNESSEE",1908,"Scarlet fever",254.0
"TENNESSEE",1908,"Smallpox",3.0
"TENNESSEE",1908,"Tuberculosis",382.0
"TENNESSEE",1908,"Typhoid fever",477.0
"TEXAS",1908,"Diphtheria",156.0
"TEXAS",1908,"Measles",163.0
"TEXAS",1908,"Pertussis",2.0
"TEXAS",1908,"Scarlet fever",20.0
"TEXAS",1908,"Smallpox",9.0
"TEXAS",1908,"Tuberculosis",165.0
"TEXAS",1908,"Typhoid fever",244.0
"VERMONT",1908,"Diphtheria",4.0
"VERMONT",1908,"Measles",11.0
"VERMONT",1908,"Pertussis",141.0
"VERMONT",1908,"Scarlet fever",15.0
"VERMONT",1908,"Typhoid fever",5.0
"VIRGINIA",1908,"Diphtheria",250.0
"VIRGINIA",1908,"Measles",332.0
"VIRGINIA",1908,"Pertussis",186.0
"VIRGINIA",1908,"Scarlet fever",72.0
"VIRGINIA",1908,"Smallpox",1.0
"VIRGINIA",1908,"Tuberculosis",623.0
"VIRGINIA",1908,"Typhoid fever",586.0
"WASHINGTON",1908,"Diphtheria",454.0
"WASHINGTON",1908,"Measles",198.0
"WASHINGTON",1908,"Pertussis",13.0
"WASHINGTON",1908,"Scarlet fever",300.0
"WASHINGTON",1908,"Smallpox",22.0
"WASHINGTON",1908,"Tuberculosis",186.0
"WASHINGTON",1908,"Typhoid fever",232.0
"WEST VIRGINIA",1908,"Diphtheria",175.0
"WEST VIRGINIA",1908,"Pertussis",11.0
"WEST VIRGINIA",1908,"Scarlet fever",60.0
"WEST VIRGINIA",1908,"Tuberculosis",89.0
"WEST VIRGINIA",1908,"Typhoid fever",69.0
"WISCONSIN",1908,"Diphtheria",724.0
"WISCONSIN",1908,"Measles",751.0
"WISCONSIN",1908,"Pertussis",464.0
"WISCONSIN",1908,"Scarlet fever",661.0
"WISCONSIN",1908,"Smallpox",11.0
"WISCONSIN",1908,"Tuberculosis",2005.0
"WISCONSIN",1908,"Typhoid fever",473.0
"ALABAMA",1909,"Diphtheria",43.0
"ALABAMA",1909,"Measles",1.0
"ALABAMA",1909,"Pertussis",22.0
"ALABAMA",1909,"Scarlet fever",30.0
"ALABAMA",1909,"Smallpox",54.0
"ALABAMA",1909,"Tuberculosis",327.0
"ALABAMA",1909,"Typhoid fever",222.0
"CALIFORNIA",1909,"Diphtheria",942.0
"CALIFORNIA",1909,"Measles",2481.0
"CALIFORNIA",1909,"Pertussis",514.0
"CALIFORNIA",1909,"Scarlet fever",1250.0
"CALIFORNIA",1909,"Smallpox",10.0
"CALIFORNIA",1909,"Tuberculosis",3230.0
"CALIFORNIA",1909,"Typhoid fever",622.0
"COLORADO",1909,"Scarlet fever",8.0
